"GEO_ID","NAME","P1_001N",
"Geography","Geographic Area Name"," !!Total",
"1400000US53033004401","Census Tract 44.01; King County; Washington","3810",
"1400000US53033004402","Census Tract 44.02; King County; Washington","3564",
"1400000US53033004500","Census Tract 45; King County; Washington","2972",
"1400000US53033004600","Census Tract 46; King County; Washington","3563",
"1400000US53033004701","Census Tract 47.01; King County; Washington","3639",
"1400000US53033004702","Census Tract 47.02; King County; Washington","3917",
"1400000US53033004703","Census Tract 47.03; King County; Washington","3635",
"1400000US53033004800","Census Tract 48; King County; Washington","5113",
"1400000US53033004901","Census Tract 49.01; King County; Washington","3846",
"1400000US53033004902","Census Tract 49.02; King County; Washington","3143",
"1400000US53033005000","Census Tract 50; King County; Washington","4523",
"1400000US53033005100","Census Tract 51; King County; Washington","4012",
"1400000US53033005201","Census Tract 52.01; King County; Washington","3898",
"1400000US53033005202","Census Tract 52.02; King County; Washington","3595",
"1400000US53033005303","Census Tract 53.03; King County; Washington","5310",
"1400000US53033005304","Census Tract 53.04; King County; Washington","3506",
"1400000US53033005305","Census Tract 53.05; King County; Washington","2885",
"1400000US53033005306","Census Tract 53.06; King County; Washington","3134",
"1400000US53033005307","Census Tract 53.07; King County; Washington","2921",
"1400000US53033005401","Census Tract 54.01; King County; Washington","3853",
"1400000US53033005402","Census Tract 54.02; King County; Washington","3262",
"1400000US53033005600","Census Tract 56; King County; Washington","7130",
"1400000US53033005700","Census Tract 57; King County; Washington","6586",
"1400000US53033005801","Census Tract 58.01; King County; Washington","6116",
"1400000US53033005803","Census Tract 58.03; King County; Washington","3347",
"1400000US53033005804","Census Tract 58.04; King County; Washington","2993",
"1400000US53033005901","Census Tract 59.01; King County; Washington","3570",
"1400000US53033005902","Census Tract 59.02; King County; Washington","4127",
"1400000US53033006000","Census Tract 60; King County; Washington","6061",
"1400000US53033006100","Census Tract 61; King County; Washington","5667",
"1400000US53033006200","Census Tract 62; King County; Washington","4075",
"1400000US53033006300","Census Tract 63; King County; Washington","5530",
"1400000US53033006400","Census Tract 64; King County; Washington","3420",
"1400000US53033006500","Census Tract 65; King County; Washington","4672",
"1400000US53033006600","Census Tract 66; King County; Washington","4061",
"1400000US53033006701","Census Tract 67.01; King County; Washington","4060",
"1400000US53033006702","Census Tract 67.02; King County; Washington","3256",
"1400000US53033006703","Census Tract 67.03; King County; Washington","3259",
"1400000US53033006800","Census Tract 68; King County; Washington","3341",
"1400000US53033006900","Census Tract 69; King County; Washington","4698",
"1400000US53033007001","Census Tract 70.01; King County; Washington","3757",
"1400000US53033007002","Census Tract 70.02; King County; Washington","3981",
"1400000US53033007101","Census Tract 71.01; King County; Washington","3221",
"1400000US53033007102","Census Tract 71.02; King County; Washington","2661",
"1400000US53033007201","Census Tract 72.01; King County; Washington","4646",
"1400000US53033007202","Census Tract 72.02; King County; Washington","4148",
"1400000US53033007203","Census Tract 72.03; King County; Washington","3421",
"1400000US53033007301","Census Tract 73.01; King County; Washington","3736",
"1400000US53033007302","Census Tract 73.02; King County; Washington","5290",
"1400000US53033007303","Census Tract 73.03; King County; Washington","3880",
"1400000US53033007403","Census Tract 74.03; King County; Washington","2545",
"1400000US53033007404","Census Tract 74.04; King County; Washington","2799",
"1400000US53033007405","Census Tract 74.05; King County; Washington","2801",
"1400000US53033007406","Census Tract 74.06; King County; Washington","2589",
"1400000US53033007501","Census Tract 75.01; King County; Washington","3915",
"1400000US53033007502","Census Tract 75.02; King County; Washington","3474",
"1400000US53033007503","Census Tract 75.03; King County; Washington","2460",
"1400000US53033007600","Census Tract 76; King County; Washington","4344",
"1400000US53033007700","Census Tract 77; King County; Washington","5390",
"1400000US53033007800","Census Tract 78; King County; Washington","5285",
"1400000US53033007901","Census Tract 79.01; King County; Washington","2807",
"1400000US53033007902","Census Tract 79.02; King County; Washington","3682",
"1400000US53033008002","Census Tract 80.02; King County; Washington","4419",
"1400000US53033008003","Census Tract 80.03; King County; Washington","4119",
"1400000US53033008004","Census Tract 80.04; King County; Washington","3410",
"1400000US53033008101","Census Tract 81.01; King County; Washington","2808",
"1400000US53033008102","Census Tract 81.02; King County; Washington","3005",
"1400000US53033008200","Census Tract 82; King County; Washington","4802",
"1400000US53033008300","Census Tract 83; King County; Washington","3417",
"1400000US53033008401","Census Tract 84.01; King County; Washington","3469",
"1400000US53033008402","Census Tract 84.02; King County; Washington","3012",
"1400000US53033008500","Census Tract 85; King County; Washington","4464",
"1400000US53033008600","Census Tract 86; King County; Washington","7639",
"1400000US53033008700","Census Tract 87; King County; Washington","4244",
"1400000US53033008800","Census Tract 88; King County; Washington","3822",
"1400000US53033008900","Census Tract 89; King County; Washington","5625",
"1400000US53033009000","Census Tract 90; King County; Washington","4284",
"1400000US53033009100","Census Tract 91; King County; Washington","2935",
"1400000US53033009200","Census Tract 92; King County; Washington","3374",
"1400000US53033009300","Census Tract 93; King County; Washington","3611",
"1400000US53033009400","Census Tract 94; King County; Washington","6566",
"1400000US53033009500","Census Tract 95; King County; Washington","6747",
"1400000US53033009600","Census Tract 96; King County; Washington","5847",
"1400000US53033009701","Census Tract 97.01; King County; Washington","5955",
"1400000US53033009702","Census Tract 97.02; King County; Washington","5911",
"1400000US53033009801","Census Tract 98.01; King County; Washington","3846",
"1400000US53033009802","Census Tract 98.02; King County; Washington","3523",
"1400000US53033009900","Census Tract 99; King County; Washington","6257",
"1400000US53033010001","Census Tract 100.01; King County; Washington","4526",
"1400000US53033010002","Census Tract 100.02; King County; Washington","4861",
"1400000US53033010101","Census Tract 101.01; King County; Washington","4328",
"1400000US53033010102","Census Tract 101.02; King County; Washington","4382",
"1400000US53033010200","Census Tract 102; King County; Washington","5035",
"1400000US53033010301","Census Tract 103.01; King County; Washington","3850",
"1400000US53033010302","Census Tract 103.02; King County; Washington","3767",
"1400000US53033010401","Census Tract 104.01; King County; Washington","4514",
"1400000US53033010402","Census Tract 104.02; King County; Washington","5097",
"1400000US53033010501","Census Tract 105.01; King County; Washington","4778",
"1400000US53033010502","Census Tract 105.02; King County; Washington","5294",
"1400000US53033010601","Census Tract 106.01; King County; Washington","4074",
"1400000US53033010602","Census Tract 106.02; King County; Washington","3991",
"1400000US53033010701","Census Tract 107.01; King County; Washington","4121",
"1400000US53033010702","Census Tract 107.02; King County; Washington","4536",
"1400000US53033010800","Census Tract 108; King County; Washington","5063",
"1400000US53033010900","Census Tract 109; King County; Washington","1457",
"1400000US53033011001","Census Tract 110.01; King County; Washington","4790",
"1400000US53033011002","Census Tract 110.02; King County; Washington","4590",
"1400000US53033011101","Census Tract 111.01; King County; Washington","5747",
"1400000US53033011102","Census Tract 111.02; King County; Washington","4652",
"1400000US53033011200","Census Tract 112; King County; Washington","3736",
"1400000US53033011300","Census Tract 113; King County; Washington","6600",
"1400000US53033011401","Census Tract 114.01; King County; Washington","4226",
"1400000US53033011402","Census Tract 114.02; King County; Washington","4199",
"1400000US53033011500","Census Tract 115; King County; Washington","4452",
"1400000US53033011601","Census Tract 116.01; King County; Washington","3555",
"1400000US53033011602","Census Tract 116.02; King County; Washington","3321",
"1400000US53033011700","Census Tract 117; King County; Washington","5657",
"1400000US53033011801","Census Tract 118.01; King County; Washington","3794",
"1400000US53033011802","Census Tract 118.02; King County; Washington","4223",
"1400000US53033011901","Census Tract 119.01; King County; Washington","3718",
"1400000US53033011902","Census Tract 119.02; King County; Washington","3869",
"1400000US53033012000","Census Tract 120; King County; Washington","3560",
"1400000US53033012100","Census Tract 121; King County; Washington","2793",
"1400000US53033020100","Census Tract 201; King County; Washington","3335",
"1400000US53033020200","Census Tract 202; King County; Washington","5887",
"1400000US53033020301","Census Tract 203.01; King County; Washington","3754",
"1400000US53033020302","Census Tract 203.02; King County; Washington","3718",
"1400000US53033020401","Census Tract 204.01; King County; Washington","3917",
"1400000US53033020402","Census Tract 204.02; King County; Washington","5682",
"1400000US53033020500","Census Tract 205; King County; Washington","7451",
"1400000US53033020600","Census Tract 206; King County; Washington","3842",
"1400000US53033020700","Census Tract 207; King County; Washington","4170",
"1400000US53033020800","Census Tract 208; King County; Washington","4599",
"1400000US53033020900","Census Tract 209; King County; Washington","3700",
"1400000US53033021000","Census Tract 210; King County; Washington","5966",
"1400000US53033021100","Census Tract 211; King County; Washington","4543",
"1400000US53033021300","Census Tract 213; King County; Washington","4030",
"1400000US53033021400","Census Tract 214; King County; Washington","3907",
"1400000US53033021500","Census Tract 215; King County; Washington","4622",
"1400000US53033021600","Census Tract 216; King County; Washington","5458",
"1400000US53033021701","Census Tract 217.01; King County; Washington","4604",
"1400000US53033021702","Census Tract 217.02; King County; Washington","4656",
"1400000US53033021802","Census Tract 218.02; King County; Washington","6090",
"1400000US53033021803","Census Tract 218.03; King County; Washington","6097",
"1400000US53033021804","Census Tract 218.04; King County; Washington","5632",
"1400000US53033021903","Census Tract 219.03; King County; Washington","6187",
"1400000US53033021904","Census Tract 219.04; King County; Washington","5762",
"1400000US53033021905","Census Tract 219.05; King County; Washington","5540",
"1400000US53033021906","Census Tract 219.06; King County; Washington","4673",
"1400000US53033022001","Census Tract 220.01; King County; Washington","5570",
"1400000US53033022003","Census Tract 220.03; King County; Washington","5109",
"1400000US53033022005","Census Tract 220.05; King County; Washington","5132",
"1400000US53033022006","Census Tract 220.06; King County; Washington","3935",
"1400000US53033022101","Census Tract 221.01; King County; Washington","5257",
"1400000US53033022102","Census Tract 221.02; King County; Washington","6921",
"1400000US53033022201","Census Tract 222.01; King County; Washington","4583",
"1400000US53033022203","Census Tract 222.03; King County; Washington","5419",
"1400000US53033022204","Census Tract 222.04; King County; Washington","3815",
"1400000US53033022205","Census Tract 222.05; King County; Washington","4071",
"1400000US53033022300","Census Tract 223; King County; Washington","2878",
"1400000US53033022401","Census Tract 224.01; King County; Washington","4045",
"1400000US53033022402","Census Tract 224.02; King County; Washington","5544",
"1400000US53033022501","Census Tract 225.01; King County; Washington","4390",
"1400000US53033022502","Census Tract 225.02; King County; Washington","4725",
"1400000US53033022603","Census Tract 226.03; King County; Washington","6488",
"1400000US53033022604","Census Tract 226.04; King County; Washington","5238",
"1400000US53033022605","Census Tract 226.05; King County; Washington","6300",
"1400000US53033022606","Census Tract 226.06; King County; Washington","6060",
"1400000US53033022701","Census Tract 227.01; King County; Washington","3284",
"1400000US53033022702","Census Tract 227.02; King County; Washington","4185",
"1400000US53033022703","Census Tract 227.03; King County; Washington","2655",
"1400000US53033022802","Census Tract 228.02; King County; Washington","5515",
"1400000US53033022803","Census Tract 228.03; King County; Washington","7566",
"1400000US53033022804","Census Tract 228.04; King County; Washington","4936",
"1400000US53033022805","Census Tract 228.05; King County; Washington","4181",
"1400000US53033022901","Census Tract 229.01; King County; Washington","3000",
"1400000US53033022902","Census Tract 229.02; King County; Washington","6821",
"1400000US53033023000","Census Tract 230; King County; Washington","7193",
"1400000US53033023100","Census Tract 231; King County; Washington","4158",
"1400000US53033023201","Census Tract 232.01; King County; Washington","6652",
"1400000US53033023202","Census Tract 232.02; King County; Washington","5017",
"1400000US53033023300","Census Tract 233; King County; Washington","6895",
"1400000US53033023401","Census Tract 234.01; King County; Washington","4206",
"1400000US53033023403","Census Tract 234.03; King County; Washington","4371",
"1400000US53033023404","Census Tract 234.04; King County; Washington","3442",
"1400000US53033023500","Census Tract 235; King County; Washington","4063",
"1400000US53033023601","Census Tract 236.01; King County; Washington","4412",
"1400000US53033023603","Census Tract 236.03; King County; Washington","6705",
"1400000US53033023604","Census Tract 236.04; King County; Washington","6581",
"1400000US53033023701","Census Tract 237.01; King County; Washington","4254",
"1400000US53033023702","Census Tract 237.02; King County; Washington","1165",
"1400000US53033023801","Census Tract 238.01; King County; Washington","3536",
"1400000US53033023805","Census Tract 238.05; King County; Washington","3076",
"1400000US53033023806","Census Tract 238.06; King County; Washington","3115",
"1400000US53033023807","Census Tract 238.07; King County; Washington","5750",
"1400000US53033023808","Census Tract 238.08; King County; Washington","2869",
"1400000US53033023901","Census Tract 239.01; King County; Washington","4551",
"1400000US53033023902","Census Tract 239.02; King County; Washington","3040",
"1400000US53033024001","Census Tract 240.01; King County; Washington","4791",
"1400000US53033024002","Census Tract 240.02; King County; Washington","4230",
"1400000US53033024100","Census Tract 241; King County; Washington","4717",
"1400000US53033024200","Census Tract 242; King County; Washington","2898",
"1400000US53033024301","Census Tract 243.01; King County; Washington","5153",
"1400000US53033024302","Census Tract 243.02; King County; Washington","3954",
"1400000US53033024400","Census Tract 244; King County; Washington","3053",
"1400000US53033024500","Census Tract 245; King County; Washington","5192",
"1400000US53033024601","Census Tract 246.01; King County; Washington","4665",
"1400000US53033024602","Census Tract 246.02; King County; Washington","3731",
"1400000US53033024701","Census Tract 247.01; King County; Washington","4053",
"1400000US53033024703","Census Tract 247.03; King County; Washington","3984",
"1400000US53033024704","Census Tract 247.04; King County; Washington","3799",
"1400000US53033024800","Census Tract 248; King County; Washington","6299",
"1400000US53033024901","Census Tract 249.01; King County; Washington","5344",
"1400000US53033024902","Census Tract 249.02; King County; Washington","4176",
"1400000US53033024904","Census Tract 249.04; King County; Washington","2908",
"1400000US53033024905","Census Tract 249.05; King County; Washington","4115",
"1400000US53033025001","Census Tract 250.01; King County; Washington","5638",
"1400000US53033025005","Census Tract 250.05; King County; Washington","6163",
"1400000US53033025006","Census Tract 250.06; King County; Washington","6613",
"1400000US53033025007","Census Tract 250.07; King County; Washington","4868",
"1400000US53033025008","Census Tract 250.08; King County; Washington","2499",
"1400000US53033025101","Census Tract 251.01; King County; Washington","6028",
"1400000US53033025103","Census Tract 251.03; King County; Washington","5073",
"1400000US53033025104","Census Tract 251.04; King County; Washington","4354",
"1400000US53033025201","Census Tract 252.01; King County; Washington","3965",
"1400000US53033025202","Census Tract 252.02; King County; Washington","4674",
"1400000US53033025302","Census Tract 253.02; King County; Washington","5292",
"1400000US53033025303","Census Tract 253.03; King County; Washington","2986",
"1400000US53033025304","Census Tract 253.04; King County; Washington","3733",
"1400000US53033025401","Census Tract 254.01; King County; Washington","3997",
"1400000US53033025402","Census Tract 254.02; King County; Washington","3785",
"1400000US53033025500","Census Tract 255; King County; Washington","5314",
"1400000US53033025601","Census Tract 256.01; King County; Washington","5366",
"1400000US53033025602","Census Tract 256.02; King County; Washington","7173",
"1400000US53033025702","Census Tract 257.02; King County; Washington","3606",
"1400000US53033025703","Census Tract 257.03; King County; Washington","3428",
"1400000US53033025704","Census Tract 257.04; King County; Washington","2986",
"1400000US53033025803","Census Tract 258.03; King County; Washington","5261",
"1400000US53033025804","Census Tract 258.04; King County; Washington","3757",
"1400000US53033025805","Census Tract 258.05; King County; Washington","5606",
"1400000US53033025806","Census Tract 258.06; King County; Washington","5303",
"1400000US53033026001","Census Tract 260.01; King County; Washington","5551",
"1400000US53033026003","Census Tract 260.03; King County; Washington","4599",
"1400000US53033026004","Census Tract 260.04; King County; Washington","3927",
"1400000US53033026101","Census Tract 261.01; King County; Washington","4052",
"1400000US53033026102","Census Tract 261.02; King County; Washington","3646",
"1400000US53033026200","Census Tract 262; King County; Washington","6469",
"1400000US53033026300","Census Tract 263; King County; Washington","1743",
"1400000US53033026400","Census Tract 264; King County; Washington","5982",
"1400000US53033026500","Census Tract 265; King County; Washington","4384",
"1400000US53033026600","Census Tract 266; King County; Washington","2484",
"1400000US53033026700","Census Tract 267; King County; Washington","5856",
"1400000US53033026801","Census Tract 268.01; King County; Washington","6594",
"1400000US53033026802","Census Tract 268.02; King County; Washington","6238",
"1400000US53033027000","Census Tract 270; King County; Washington","3453",
"1400000US53033027100","Census Tract 271; King County; Washington","3773",
"1400000US53033027200","Census Tract 272; King County; Washington","2931",
"1400000US53033027300","Census Tract 273; King County; Washington","6670",
"1400000US53033027400","Census Tract 274; King County; Washington","5781",
"1400000US53033027500","Census Tract 275; King County; Washington","4977",
"1400000US53033027600","Census Tract 276; King County; Washington","4324",
"1400000US53033027701","Census Tract 277.01; King County; Washington","5884",
"1400000US53033027702","Census Tract 277.02; King County; Washington","5171",
"1400000US53033027800","Census Tract 278; King County; Washington","3316",
"1400000US53033027901","Census Tract 279.01; King County; Washington","3757",
"1400000US53033027902","Census Tract 279.02; King County; Washington","3885",
"1400000US53033028000","Census Tract 280; King County; Washington","3797",
"1400000US53033028100","Census Tract 281; King County; Washington","2934",
"1400000US53033028200","Census Tract 282; King County; Washington","5128",
"1400000US53033028300","Census Tract 283; King County; Washington","6194",
"1400000US53033028402","Census Tract 284.02; King County; Washington","5921",
"1400000US53033028403","Census Tract 284.03; King County; Washington","5787",
"1400000US53033028500","Census Tract 285; King County; Washington","4680",
"1400000US53033028600","Census Tract 286; King County; Washington","6662",
"1400000US53033028700","Census Tract 287; King County; Washington","5418",
"1400000US53033028801","Census Tract 288.01; King County; Washington","3732",
"1400000US53033028802","Census Tract 288.02; King County; Washington","6976",
"1400000US53033028901","Census Tract 289.01; King County; Washington","3653",
"1400000US53033028902","Census Tract 289.02; King County; Washington","7177",
"1400000US53033029001","Census Tract 290.01; King County; Washington","4485",
"1400000US53033029003","Census Tract 290.03; King County; Washington","6266",
"1400000US53033029004","Census Tract 290.04; King County; Washington","4016",
"1400000US53033029101","Census Tract 291.01; King County; Washington","4231",
"1400000US53033029102","Census Tract 291.02; King County; Washington","4675",
"1400000US53033029203","Census Tract 292.03; King County; Washington","4405",
"1400000US53033029205","Census Tract 292.05; King County; Washington","5119",
"1400000US53033029206","Census Tract 292.06; King County; Washington","4582",
"1400000US53033029207","Census Tract 292.07; King County; Washington","2917",
"1400000US53033029208","Census Tract 292.08; King County; Washington","4520",
"1400000US53033029304","Census Tract 293.04; King County; Washington","5750",
"1400000US53033029305","Census Tract 293.05; King County; Washington","4667",
"1400000US53033029306","Census Tract 293.06; King County; Washington","4361",
"1400000US53033029307","Census Tract 293.07; King County; Washington","3903",
"1400000US53033029308","Census Tract 293.08; King County; Washington","3534",
"1400000US53033029309","Census Tract 293.09; King County; Washington","5047",
"1400000US53033029403","Census Tract 294.03; King County; Washington","6306",
"1400000US53033029405","Census Tract 294.05; King County; Washington","6269",
"1400000US53033029406","Census Tract 294.06; King County; Washington","5346",
"1400000US53033029407","Census Tract 294.07; King County; Washington","5112",
"1400000US53033029408","Census Tract 294.08; King County; Washington","4626",
"1400000US53033029504","Census Tract 295.04; King County; Washington","6469",
"1400000US53033029505","Census Tract 295.05; King County; Washington","3963",
"1400000US53033029506","Census Tract 295.06; King County; Washington","4844",
"1400000US53033029507","Census Tract 295.07; King County; Washington","3674",
"1400000US53033029508","Census Tract 295.08; King County; Washington","4165",
"1400000US53033029602","Census Tract 296.02; King County; Washington","7288",
"1400000US53033029603","Census Tract 296.03; King County; Washington","3925",
"1400000US53033029604","Census Tract 296.04; King County; Washington","3888",
"1400000US53033029701","Census Tract 297.01; King County; Washington","5089",
"1400000US53033029702","Census Tract 297.02; King County; Washington","3226",
"1400000US53033029803","Census Tract 298.03; King County; Washington","4347",
"1400000US53033029804","Census Tract 298.04; King County; Washington","4468",
"1400000US53033029805","Census Tract 298.05; King County; Washington","5153",
"1400000US53033029806","Census Tract 298.06; King County; Washington","4548",
"1400000US53033029901","Census Tract 299.01; King County; Washington","4834",
"1400000US53033029902","Census Tract 299.02; King County; Washington","5744",
"1400000US53033030003","Census Tract 300.03; King County; Washington","6592",
"1400000US53033030005","Census Tract 300.05; King County; Washington","6117",
"1400000US53033030006","Census Tract 300.06; King County; Washington","4318",
"1400000US53033030007","Census Tract 300.07; King County; Washington","4554",
"1400000US53033030008","Census Tract 300.08; King County; Washington","4745",
"1400000US53033030101","Census Tract 301.01; King County; Washington","3772",
"1400000US53033030102","Census Tract 301.02; King County; Washington","3694",
"1400000US53033030201","Census Tract 302.01; King County; Washington","5662",
"1400000US53033030203","Census Tract 302.03; King County; Washington","4167",
"1400000US53033030204","Census Tract 302.04; King County; Washington","3803",
"1400000US53033030304","Census Tract 303.04; King County; Washington","4537",
"1400000US53033030305","Census Tract 303.05; King County; Washington","5425",
"1400000US53033030306","Census Tract 303.06; King County; Washington","5864",
"1400000US53033030308","Census Tract 303.08; King County; Washington","6883",
"1400000US53033030309","Census Tract 303.09; King County; Washington","5906",
"1400000US53033030310","Census Tract 303.10; King County; Washington","6466",
"1400000US53033030311","Census Tract 303.11; King County; Washington","5093",
"1400000US53033030312","Census Tract 303.12; King County; Washington","5538",
"1400000US53033030313","Census Tract 303.13; King County; Washington","4835",
"1400000US53033030314","Census Tract 303.14; King County; Washington","4655",
"1400000US53033030403","Census Tract 304.03; King County; Washington","4638",
"1400000US53033030404","Census Tract 304.04; King County; Washington","5264",
"1400000US53033030405","Census Tract 304.05; King County; Washington","3559",
"1400000US53033030406","Census Tract 304.06; King County; Washington","3145",
"1400000US53033030407","Census Tract 304.07; King County; Washington","3151",
"1400000US53033030501","Census Tract 305.01; King County; Washington","2985",
"1400000US53033030503","Census Tract 305.03; King County; Washington","6406",
"1400000US53033030504","Census Tract 305.04; King County; Washington","5137",
"1400000US53033030600","Census Tract 306; King County; Washington","5776",
"1400000US53033030700","Census Tract 307; King County; Washington","4317",
"1400000US53033030801","Census Tract 308.01; King County; Washington","7411",
"1400000US53033030802","Census Tract 308.02; King County; Washington","4460",
"1400000US53033030901","Census Tract 309.01; King County; Washington","3916",
"1400000US53033030902","Census Tract 309.02; King County; Washington","6262",
"1400000US53033031000","Census Tract 310; King County; Washington","4948",
"1400000US53033031101","Census Tract 311.01; King County; Washington","3726",
"1400000US53033031102","Census Tract 311.02; King County; Washington","3718",
"1400000US53033031202","Census Tract 312.02; King County; Washington","6718",
"1400000US53033031204","Census Tract 312.04; King County; Washington","6258",
"1400000US53033031206","Census Tract 312.06; King County; Washington","5213",
"1400000US53033031207","Census Tract 312.07; King County; Washington","5265",
"1400000US53033031208","Census Tract 312.08; King County; Washington","4282",
"1400000US53033031301","Census Tract 313.01; King County; Washington","2518",
"1400000US53033031302","Census Tract 313.02; King County; Washington","4856",
"1400000US53033031400","Census Tract 314; King County; Washington","5811",
"1400000US53033031501","Census Tract 315.01; King County; Washington","4094",
"1400000US53033031502","Census Tract 315.02; King County; Washington","5000",
"1400000US53033031601","Census Tract 316.01; King County; Washington","5285",
"1400000US53033031603","Census Tract 316.03; King County; Washington","6801",
"1400000US53033031604","Census Tract 316.04; King County; Washington","6017",
"1400000US53033031605","Census Tract 316.05; King County; Washington","3686",
"1400000US53033031704","Census Tract 317.04; King County; Washington","6201",
"1400000US53033031705","Census Tract 317.05; King County; Washington","4147",
"1400000US53033031707","Census Tract 317.07; King County; Washington","3739",
"1400000US53033031708","Census Tract 317.08; King County; Washington","3973",
"1400000US53033031709","Census Tract 317.09; King County; Washington","3810",
"1400000US53033031710","Census Tract 317.10; King County; Washington","3934",
"1400000US53033031800","Census Tract 318; King County; Washington","4944",
"1400000US53033031904","Census Tract 319.04; King County; Washington","3496",
"1400000US53033031906","Census Tract 319.06; King County; Washington","3975",
"1400000US53033031908","Census Tract 319.08; King County; Washington","4470",
"1400000US53033031909","Census Tract 319.09; King County; Washington","3052",
"1400000US53033031910","Census Tract 319.10; King County; Washington","3840",
"1400000US53033031911","Census Tract 319.11; King County; Washington","4165",
"1400000US53033031912","Census Tract 319.12; King County; Washington","3946",
"1400000US53033031913","Census Tract 319.13; King County; Washington","3708",
"1400000US53033032002","Census Tract 320.02; King County; Washington","3070",
"1400000US53033032003","Census Tract 320.03; King County; Washington","5135",
"1400000US53033032005","Census Tract 320.05; King County; Washington","6956",
"1400000US53033032006","Census Tract 320.06; King County; Washington","5339",
"1400000US53033032007","Census Tract 320.07; King County; Washington","4172",
"1400000US53033032008","Census Tract 320.08; King County; Washington","4488",
"1400000US53033032010","Census Tract 320.10; King County; Washington","6720",
"1400000US53033032011","Census Tract 320.11; King County; Washington","5247",
"1400000US53033032102","Census Tract 321.02; King County; Washington","4883",
"1400000US53033032103","Census Tract 321.03; King County; Washington","6347",
"1400000US53033032104","Census Tract 321.04; King County; Washington","6294",
"1400000US53033032207","Census Tract 322.07; King County; Washington","3809",
"1400000US53033032211","Census Tract 322.11; King County; Washington","5359",
"1400000US53033032213","Census Tract 322.13; King County; Washington","4415",
"1400000US53033032215","Census Tract 322.15; King County; Washington","5813",
"1400000US53033032216","Census Tract 322.16; King County; Washington","4825",
"1400000US53033032217","Census Tract 322.17; King County; Washington","4340",
"1400000US53033032218","Census Tract 322.18; King County; Washington","5442",
"1400000US53033032219","Census Tract 322.19; King County; Washington","4529",
"1400000US53033032220","Census Tract 322.20; King County; Washington","8837",
"1400000US53033032221","Census Tract 322.21; King County; Washington","6818",
"1400000US53033032222","Census Tract 322.22; King County; Washington","3881",
"1400000US53033032223","Census Tract 322.23; King County; Washington","4727",
"1400000US53033032224","Census Tract 322.24; King County; Washington","3456",
"1400000US53033032225","Census Tract 322.25; King County; Washington","4313",
"1400000US53033032307","Census Tract 323.07; King County; Washington","6401",
"1400000US53033032311","Census Tract 323.11; King County; Washington","5925",
"1400000US53033032313","Census Tract 323.13; King County; Washington","7670",
"1400000US53033032315","Census Tract 323.15; King County; Washington","5586",
"1400000US53033032316","Census Tract 323.16; King County; Washington","5892",
"1400000US53033032317","Census Tract 323.17; King County; Washington","6617",
"1400000US53033032318","Census Tract 323.18; King County; Washington","6903",
"1400000US53033032319","Census Tract 323.19; King County; Washington","6068",
"1400000US53033032320","Census Tract 323.20; King County; Washington","4529",
"1400000US53033032321","Census Tract 323.21; King County; Washington","7837",
"1400000US53033032322","Census Tract 323.22; King County; Washington","3299",
"1400000US53033032323","Census Tract 323.23; King County; Washington","6630",
"1400000US53033032324","Census Tract 323.24; King County; Washington","5866",
"1400000US53033032325","Census Tract 323.25; King County; Washington","7196",
"1400000US53033032326","Census Tract 323.26; King County; Washington","3723",
"1400000US53033032327","Census Tract 323.27; King County; Washington","4127",
"1400000US53033032328","Census Tract 323.28; King County; Washington","3309",
"1400000US53033032330","Census Tract 323.30; King County; Washington","5224",
"1400000US53033032331","Census Tract 323.31; King County; Washington","5509",
"1400000US53033032332","Census Tract 323.32; King County; Washington","5543",
"1400000US53033032333","Census Tract 323.33; King County; Washington","4360",
"1400000US53033032401","Census Tract 324.01; King County; Washington","6677",
"1400000US53033032402","Census Tract 324.02; King County; Washington","6828",
"1400000US53033032500","Census Tract 325; King County; Washington","5835",
"1400000US53033032601","Census Tract 326.01; King County; Washington","2866",
"1400000US53033032603","Census Tract 326.03; King County; Washington","4681",
"1400000US53033032604","Census Tract 326.04; King County; Washington","5941",
"1400000US53033032605","Census Tract 326.05; King County; Washington","4126",
"1400000US53033032703","Census Tract 327.03; King County; Washington","1941",
"1400000US53033032704","Census Tract 327.04; King County; Washington","7644",
"1400000US53033032705","Census Tract 327.05; King County; Washington","3727",
"1400000US53033032706","Census Tract 327.06; King County; Washington","3112",
"1400000US53033032800","Census Tract 328; King County; Washington","2898",
"1400000US53033990100","Census Tract 9901; King County; Washington","0",
"1400000US53035080101","Census Tract 801.01; Kitsap County; Washington","3210",
"1400000US53035080102","Census Tract 801.02; Kitsap County; Washington","5229",
"1400000US53035080200","Census Tract 802; Kitsap County; Washington","3872",
"1400000US53035080300","Census Tract 803; Kitsap County; Washington","3948",
"1400000US53035080400","Census Tract 804; Kitsap County; Washington","3657",
"1400000US53035080500","Census Tract 805; Kitsap County; Washington","3168",
"1400000US53035080600","Census Tract 806; Kitsap County; Washington","5268",
"1400000US53035080700","Census Tract 807; Kitsap County; Washington","3579",
"1400000US53035080800","Census Tract 808; Kitsap County; Washington","2384",
"1400000US53035080900","Census Tract 809; Kitsap County; Washington","4465",
"1400000US53035081000","Census Tract 810; Kitsap County; Washington","4674",
"1400000US53035081100","Census Tract 811; Kitsap County; Washington","3093",
"1400000US53035081200","Census Tract 812; Kitsap County; Washington","3035",
"1400000US53035081400","Census Tract 814; Kitsap County; Washington","3737",
