,origin,destination,flow
60269,53035090700,53033005804,221.0
60270,53035090700,53033025806,211.0
60271,53035090700,53033001100,117.0
60272,53035090700,53035090400,727.0
60273,53035090700,53033008200,674.0
60274,53035090700,53031950604,237.0
60275,53035090700,53029972000,119.0
60276,53035090700,53033005902,123.0
60277,53035090700,53033004101,150.0
60278,53035090700,53033003500,134.0
60279,53035090700,53035091001,1218.0
60280,53035090700,53033008004,300.0
60281,53035090700,53035090800,2564.0
60282,53035090700,53035090902,21969.0
60283,53035090700,53033024302,154.0
60284,53035090700,53035091205,168.0
60285,53035090700,53033002500,167.0
60286,53035090700,53035090700,2025.0
60287,53035090800,53033028402,291.0
60288,53035090800,53033009200,108.0
60289,53035090800,53057940500,46.0
60290,53035090800,53035080200,44.0
60291,53035090800,53033027600,59.0
60292,53035090800,53033028801,60.0
60293,53035090800,53033005303,71.0
60294,53035090800,53035091204,222.0
60295,53035090800,53035081000,149.0
60296,53035090800,53033008101,968.0
60297,53035090800,53033009300,200.0
60298,53035090800,53033026200,425.0
60299,53035090800,53035080300,157.0
60300,53035090800,53035091900,72.0
60301,53035090800,53033008002,329.0
60302,53035090800,53035080400,84.0
60303,53035090800,53033007303,148.0
60304,53035090800,53033007002,71.0
60305,53035090800,53033010900,87.0
60306,53035090800,53033004301,80.0
60307,53035090800,53033031906,92.0
60308,53035090800,53033008200,376.0
60309,53035090800,53033007203,82.0
60310,53035090800,53033004101,84.0
60311,53035090800,53033006900,189.0
60312,53035090800,53035091001,742.0
60313,53035090800,53035090902,12336.0
60314,53035090800,53033004600,100.0
60315,53035090800,53033007101,241.0
60316,53035090800,53033002700,139.0
60317,53035090800,53035090700,686.0
60318,53035090800,53033006800,117.0
60319,53035090800,53033005700,120.0
60320,53035090800,53035090800,1330.0
60321,53035090902,53033028402,507.0
60322,53035090902,53033009200,103.0
60323,53035090902,53007960400,55.0
60324,53035090902,53035080102,59.0
60325,53035090902,53033008300,126.0
60326,53035090902,53033005306,47.0
60327,53035090902,53035091204,312.0
60328,53035090902,53033008500,73.0
60329,53035090902,53033008101,1720.0
60330,53035090902,53033009300,119.0
60331,53035090902,53033026200,317.0
60332,53035090902,53045960401,135.0
60333,53035090902,53035080300,161.0
60334,53035090902,53035092101,77.0
60335,53035090902,53033005804,73.0
60336,53035090902,53033008002,90.0
60337,53035090902,53035080400,77.0
60338,53035090902,53045960202,72.0
60339,53035090902,53033007303,301.0
60340,53035090902,53035091600,93.0
60341,53035090902,53027000202,101.0
60342,53035090902,53035090400,97.0
60343,53035090902,53033008200,267.0
60344,53035090902,53035091001,1132.0
60345,53035090902,53067012610,92.0
60346,53035090902,53033007203,439.0
60347,53035090902,53033010502,193.0
60348,53035090902,53033006703,108.0
60349,53035090902,53035090300,125.0
60350,53035090902,53035081400,101.0
60351,53035090902,53035090800,1839.0
60352,53035090902,53033003201,262.0
60353,53035090902,53033005801,138.0
60354,53035090902,53035090700,283.0
60355,53035090902,53033007101,402.0
60356,53035090902,53035090902,30027.0
60357,53035091001,53033028402,601.0
60358,53035091001,53033009200,609.0
60359,53035091001,53033005303,118.0
60360,53035091001,53033031908,59.0
60361,53035091001,53033008300,147.0
60362,53035091001,53035091204,454.0
60363,53035091001,53033008500,78.0
60364,53035091001,53035092300,104.0
60365,53035091001,53035080700,68.0
60366,53035091001,53035081000,66.0
60367,53035091001,53033008101,2297.0
60368,53035091001,53033009300,80.0
60369,53035091001,53033027901,83.0
60370,53035091001,53033026200,181.0
60371,53035091001,53035080500,68.0
60372,53035091001,53035091900,94.0
60373,53035091001,53033007902,93.0
60374,53035091001,53033008002,282.0
60375,53035091001,53033007502,94.0
60376,53035091001,53033007303,215.0
60377,53035091001,53033007002,137.0
60378,53035091001,53033009900,118.0
60379,53035091001,53033010302,216.0
60380,53035091001,53033010900,310.0
60381,53035091001,53033004301,210.0
60382,53035091001,53041971502,119.0
60383,53035091001,53035090400,492.0
60384,53035091001,53033008200,686.0
60385,53035091001,53033007203,376.0
60386,53035091001,53033006000,267.0
60387,53035091001,53035090902,33228.0
60388,53035091001,53033007101,290.0
60389,53035091001,53035090700,678.0
60390,53035091001,53015001602,117.0
60391,53035091001,53033003100,127.0
60392,53035091001,53035090800,3081.0
60393,53035091001,53067012002,126.0
60394,53035091001,53035090300,151.0
60395,53035091001,53033006800,314.0
60396,53035091001,53033008004,146.0
60397,53035091001,53035091001,5555.0
60398,53035091100,53033028802,54.0
60399,53035091100,53033011001,41.0
60400,53035091100,53033028402,452.0
60401,53035091100,53035092200,321.0
60402,53035091100,53033009200,53.0
60403,53035091100,53035080200,317.0
60404,53035091100,53053061601,90.0
60405,53035091100,53035080102,308.0
60406,53035091100,53033005303,157.0
60407,53035091100,53061041805,61.0
60408,53035091100,53033030304,54.0
60409,53035091100,53053061501,55.0
60410,53035091100,53033008300,61.0
60411,53035091100,53067010920,69.0
60412,53035091100,53035091204,2136.0
60413,53035091100,53035080600,130.0
60414,53035091100,53053071305,64.0
60415,53035091100,53035092300,403.0
60416,53035091100,53035080700,67.0
60417,53035091100,53035081000,499.0
60418,53035091100,53073010201,71.0
60419,53035091100,53033008101,141.0
60420,53035091100,53033026200,101.0
60421,53035091100,53045960401,70.0
60422,53035091100,53035080300,494.0
60423,53035091100,53035080500,80.0
60424,53035091100,53035092101,146.0
60425,53035091100,53035092400,168.0
60426,53035091100,53053940012,99.0
60427,53035091100,53035091900,597.0
60428,53035091100,53035091800,1224.0
60429,53035091100,53035091500,689.0
60430,53035091100,53035080400,333.0
60431,53035091100,53053940004,106.0
60432,53035091100,53053071206,91.0
60433,53035091100,53045960202,95.0
60434,53035091100,53035091600,757.0
60435,53035091100,53031950502,100.0
60436,53035091100,53035090400,1518.0
60437,53035091100,53033008200,100.0
60438,53035091100,53033031603,110.0
60439,53035091100,53031950604,196.0
60440,53035091100,53035090300,238.0
60441,53035091100,53033011601,243.0
60442,53035091100,53033007203,119.0
60443,53035091100,53035090700,137.0
60444,53035091100,53033007101,722.0
60445,53035091100,53035091205,1106.0
60446,53035091100,53033006600,137.0
60447,53035091100,53035090902,1636.0
60448,53035091100,53067010802,130.0
60449,53035091100,53033032007,134.0
60450,53035091100,53035091701,555.0
60451,53035091100,53035091100,1922.0
60452,53035091204,53035090300,233.0
60453,53035091204,53035091205,404.0
60454,53035091204,53035090902,63.0
60455,53035091204,53035091100,125.0
60456,53035091204,53035091701,45.0
60457,53035091204,53045960100,52.0
60458,53035091204,53033008402,107.0
60459,53035091204,53033008200,32.0
60460,53035091204,53035090400,596.0
60461,53035091204,53067010910,58.0
60462,53035091204,53035091600,438.0
60463,53035091204,53033001702,67.0
60464,53035091204,53033007502,125.0
60465,53035091204,53035080400,118.0
60466,53035091204,53035092500,374.0
60467,53035091204,53033008002,56.0
60468,53035091204,53033030204,70.0
60469,53035091204,53033028402,412.0
60470,53035091204,53035092200,65.0
60471,53035091204,53035091500,497.0
60472,53035091204,53007960400,169.0
60473,53035091204,53053061601,89.0
60474,53035091204,53035080102,100.0
60475,53035091204,53035091800,528.0
60476,53035091204,53035091900,501.0
60477,53035091204,53053073407,97.0
60478,53035091204,53035092101,187.0
60479,53035091204,53035080500,934.0
60480,53035091204,53035080300,362.0
60481,53035091204,53067011500,76.0
60482,53035091204,53045960401,186.0
60483,53035091204,53033026200,395.0
60484,53035091204,53053073404,73.0
60485,53035091204,53033031910,106.0
60486,53035091204,53033009300,92.0
60487,53035091204,53033008101,340.0
60488,53035091204,53053071505,119.0
60489,53035091204,53035081000,108.0
60490,53035091204,53033031908,111.0
60491,53035091204,53035080700,108.0
60492,53035091204,53035092300,417.0
60493,53035091204,53033008500,224.0
60494,53035091204,53035081100,132.0
60495,53035091204,53035080600,607.0
60496,53035091204,53067012330,122.0
60497,53035091204,53035091204,6097.0
60498,53035091205,53033029206,49.0
60499,53035091205,53033028802,57.0
60500,53035091205,53057951800,42.0
60501,53035091205,53033028402,500.0
60502,53035091205,53035092200,170.0
60503,53035091205,53033009200,120.0
60504,53035091205,53035080200,471.0
60505,53035091205,53035080102,462.0
60506,53035091205,53053940002,56.0
60507,53035091205,53053060200,102.0
60508,53035091205,53045940000,79.0
60509,53035091205,53065950101,144.0
60510,53035091205,53053063501,64.0
60511,53035091205,53033028801,59.0
60512,53035091205,53053061602,75.0
60513,53035091205,53035081100,64.0
60514,53035091205,53067012330,78.0
60515,53035091205,53035091204,4412.0
60516,53035091205,53035080600,485.0
60517,53035091205,53035080101,81.0
60518,53035091205,53035092300,231.0
60519,53035091205,53035080700,83.0
60520,53035091205,53035081000,366.0
60521,53035091205,53033008101,654.0
60522,53035091205,53033027901,159.0
60523,53035091205,53067012412,84.0
60524,53035091205,53053073404,333.0
60525,53035091205,53033026200,81.0
60526,53035091205,53045960401,87.0
60527,53035091205,53035080300,613.0
60528,53035091205,53035080500,1446.0
60529,53035091205,53035092101,297.0
60530,53035091205,53035092400,99.0
60531,53035091205,53053940012,106.0
60532,53035091205,53035091900,561.0
60533,53035091205,53035091800,1554.0
60534,53035091205,53033032319,121.0
60535,53035091205,53035091500,369.0
60536,53035091205,53035081200,130.0
60537,53035091205,53033008002,99.0
60538,53035091205,53035092500,233.0
60539,53035091205,53035080400,323.0
60540,53035091205,53033007002,119.0
60541,53035091205,53035091600,1270.0
60542,53035091205,53035090400,4081.0
60543,53035091205,53033008200,118.0
60544,53035091205,53033007203,125.0
60545,53035091205,53035091001,241.0
60546,53035091205,53009001702,119.0
60547,53035091205,53033010602,150.0
60548,53035091205,53035081400,492.0
60549,53035091205,53053060600,113.0
60550,53035091205,53035090300,1729.0
60551,53035091205,53067010802,123.0
60552,53035091205,53035091701,142.0
60553,53035091205,53035091100,994.0
60554,53035091205,53035090902,1041.0
60555,53035091205,53033024302,126.0
60556,53035091205,53033007101,277.0
60557,53035091205,53035091205,4150.0
60558,53035091500,53033030003,53.0
60559,53035091500,53033028402,153.0
60560,53035091500,53035092200,99.0
60561,53035091500,53035091001,66.0
60562,53035091500,53007960400,205.0
60563,53035091500,53007960400,205.0
60564,53035091500,53031950301,68.0
60565,53035091500,53035080200,723.0
60566,53035091500,53035090300,222.0
60567,53035091500,53053061601,77.0
60568,53035091500,53067012002,137.0
60569,53035091500,53035080102,511.0
60570,53035091500,53035090700,70.0
60571,53035091500,53053060200,78.0
60572,53035091500,53053071504,136.0
60573,53035091500,53035091205,557.0
60574,53035091500,53035090902,145.0
60575,53035091500,53035091100,173.0
60576,53035091500,53035091701,548.0
60577,53035091500,53033009600,88.0
60578,53035091500,53033032007,72.0
60579,53035091500,53033031908,88.0
60580,53035091500,53035081100,350.0
60581,53035091500,53035091204,2560.0
60582,53035091500,53035092600,89.0
60583,53035091500,53045960500,68.0
60584,53035091500,53035080600,533.0
60585,53035091500,53033030312,74.0
60586,53035091500,53035092300,271.0
60587,53035091500,53035080700,385.0
60588,53035091500,53035081000,98.0
60589,53035091500,53035090400,1329.0
60590,53035091500,53033008101,511.0
60591,53035091500,53033026200,105.0
60592,53035091500,53045960401,209.0
60593,53035091500,53035080300,440.0
60594,53035091500,53067010910,167.0
60595,53035091500,53045961300,108.0
60596,53035091500,53033010900,119.0
60597,53035091500,53035080500,465.0
60598,53035091500,53035092101,380.0
60599,53035091500,53035092400,224.0
60600,53035091500,53035091600,2105.0
60601,53035091500,53031950202,128.0
60602,53035091500,53067011721,124.0
60603,53035091500,53035091900,1450.0
60604,53035091500,53033030306,127.0
60605,53035091500,53035091800,2314.0
60606,53035091500,53053071206,123.0
60607,53035091500,53035080400,270.0
60608,53035091500,53035081200,438.0
60609,53035091500,53035091500,2509.0
60610,53035091600,53033028402,228.0
60611,53035091600,53035092200,57.0
60612,53035091600,53053071705,61.0
60613,53035091600,53035080200,356.0
60614,53035091600,53053061601,30.0
60615,53035091600,53035080102,457.0
60616,53035091600,53053940002,34.0
60617,53035091600,53067010510,42.0
60618,53035091600,53033029505,37.0
60619,53035091600,53071920302,43.0
60620,53035091600,53067011500,31.0
60621,53035091600,53061052402,28.0
60622,53035091600,53033028801,28.0
60623,53035091600,53033005303,47.0
60624,53035091600,53061041805,41.0
60625,53035091600,53061041701,45.0
60626,53035091600,53061052120,57.0
60627,53035091600,53035081100,313.0
60628,53035091600,53067012330,85.0
60629,53035091600,53031950301,100.0
60630,53035091600,53035091204,2138.0
60631,53035091600,53033010701,47.0
60632,53035091600,53035090300,103.0
60633,53035091600,53035080600,146.0
60634,53035091600,53033008500,84.0
60635,53035091600,53035092300,199.0
60636,53035091600,53035080700,162.0
60637,53035091600,53035081000,417.0
60638,53035091600,53033008101,116.0
60639,53035091600,53033027901,58.0
60640,53035091600,53053061800,60.0
60641,53035091600,53041971300,56.0
60642,53035091600,53033026200,462.0
60643,53035091600,53045960401,51.0
60644,53035091600,53035091205,142.0
60645,53035091600,53035080300,366.0
60646,53035091600,53035090902,616.0
60647,53035091600,53035080500,648.0
60648,53035091600,53035091100,249.0
60649,53035091600,53035092101,201.0
60650,53035091600,53035091701,571.0
60651,53035091600,53035091900,1985.0
60652,53035091600,53035081400,452.0
60653,53035091600,53035091800,1381.0
60654,53035091600,53067010100,83.0
60655,53035091600,53035091500,1257.0
60656,53035091600,53031950604,124.0
60657,53035091600,53063000500,60.0
60658,53035091600,53035081200,319.0
60659,53035091600,53033008200,76.0
60660,53035091600,53035092500,333.0
60661,53035091600,53035090400,1597.0
60662,53035091600,53033007502,173.0
60663,53035091600,53067010700,121.0
60664,53035091600,53033010900,187.0
60665,53035091600,53033022003,82.0
60666,53035091600,53027000202,82.0
60667,53035091600,53035091600,4646.0
60668,53035091701,53033011200,48.0
60669,53035091701,53033027200,62.0
60670,53035091701,53033009000,47.0
60671,53035091701,53033010001,100.0
60672,53035091701,53033028402,213.0
60673,53035091701,53035092200,179.0
60674,53035091701,53053061400,128.0
60675,53035091701,53033009200,137.0
60676,53035091701,53007960400,55.0
60677,53035091701,53033030314,56.0
60678,53035091701,53035080200,1355.0
60679,53035091701,53053061601,53.0
60680,53035091701,53035080102,958.0
60681,53035091701,53053940002,79.0
60682,53035091701,53067010510,142.0
60683,53035091701,53033027500,90.0
60684,53035091701,53067011500,69.0
60685,53035091701,53053073301,79.0
60686,53035091701,53045960600,75.0
60687,53035091701,53035081100,617.0
60688,53035091701,53053061501,263.0
60689,53035091701,53067012330,247.0
60690,53035091701,53033004302,83.0
60691,53035091701,53035091204,3690.0
60692,53035091701,53035080600,674.0
60693,53035091701,53035080101,100.0
60694,53035091701,53035092300,190.0
60695,53035091701,53035080700,290.0
60696,53035091701,53035081000,593.0
60697,53035091701,53033008101,568.0
60698,53035091701,53053071304,183.0
60699,53035091701,53053071304,183.0
60700,53035091701,53033027901,174.0
60701,53035091701,53033026200,606.0
60702,53035091701,53035080300,697.0
60703,53035091701,53035080500,2733.0
60704,53035091701,53035092101,430.0
60705,53035091701,53053073407,108.0
60706,53035091701,53031950202,116.0
60707,53035091701,53033001300,123.0
60708,53035091701,53035091900,3048.0
60709,53035091701,53035091800,4346.0
60710,53035091701,53035091500,2297.0
60711,53035091701,53035081200,367.0
60712,53035091701,53035080400,562.0
60713,53035091701,53035091600,3985.0
60714,53035091701,53033010900,239.0
60715,53035091701,53067012221,103.0
60716,53035091701,53067010700,393.0
60717,53035091701,53035091001,126.0
60718,53035091701,53035090400,3536.0
60719,53035091701,53033006300,126.0
60720,53035091701,53033004703,136.0
60721,53035091701,53033010502,117.0
60722,53035091701,53033008200,361.0
60723,53035091701,53033024200,146.0
60724,53035091701,53035090300,398.0
60725,53035091701,53031950604,454.0
60726,53035091701,53035081400,380.0
60727,53035091701,53035091205,413.0
60728,53035091701,53035090902,813.0
60729,53035091701,53035091100,1188.0
60730,53035091701,53035091701,3731.0
60731,53035091800,53035090300,48.0
60732,53035091800,53015001504,47.0
60733,53035091800,53035092200,53.0
60734,53035091800,53035091205,106.0
60735,53035091800,53007960400,193.0
60736,53035091800,53007960400,193.0
60737,53035091800,53035090902,65.0
60738,53035091800,53035080200,1248.0
60739,53035091800,53035091100,118.0
60740,53035091800,53035091701,138.0
60741,53035091800,53035080102,552.0
60742,53035091800,53035081400,142.0
60743,53035091800,53033007203,281.0
60744,53035091800,53053061602,84.0
60745,53035091800,53035090400,536.0
60746,53035091800,53015000400,169.0
60747,53035091800,53035081100,71.0
60748,53035091800,53033008300,73.0
60749,53035091800,53033004301,81.0
60750,53035091800,53035091204,767.0
60751,53035091800,53035080600,185.0
60752,53035091800,53027000202,177.0
60753,53035091800,53035091600,350.0
60754,53035091800,53035092300,273.0
60755,53035091800,53035080700,98.0
60756,53035091800,53035081000,295.0
60757,53035091800,53033008101,437.0
60758,53035091800,53035080300,761.0
60759,53035091800,53035080400,395.0
60760,53035091800,53035092500,111.0
60761,53035091800,53035081200,499.0
60762,53035091800,53035080500,448.0
60763,53035091800,53035092101,112.0
60764,53035091800,53035091500,627.0
60765,53035091800,53033001202,270.0
60766,53035091800,53035091900,970.0
60767,53035091800,53035091800,3430.0
60768,53035091900,53033004600,54.0
60769,53035091900,53035090300,172.0
60770,53035091900,53033007101,58.0
60771,53035091900,53035091205,108.0
60772,53035091900,53035090902,119.0
60773,53035091900,53033028402,454.0
60774,53035091900,53035092200,280.0
60775,53035091900,53035091100,453.0
60776,53035091900,53035091701,732.0
60777,53035091900,53067010802,146.0
60778,53035091900,53035080200,641.0
60779,53035091900,53035080102,1033.0
60780,53035091900,53035081400,159.0
60781,53035091900,53033010602,88.0
60782,53035091900,53067010510,162.0
60783,53035091900,53033007203,246.0
60784,53035091900,53033029203,95.0
60785,53035091900,53035090400,1254.0
60786,53035091900,53033030304,178.0
60787,53035091900,53053940007,110.0
60788,53035091900,53035081100,539.0
60789,53035091900,53053061501,207.0
60790,53035091900,53035091600,2023.0
60791,53035091900,53035091204,2022.0
60792,53035091900,53035080600,618.0
60793,53035091900,53033007303,120.0
60794,53035091900,53035080101,134.0
60795,53035091900,53033008500,104.0
60796,53035091900,53053071305,224.0
60797,53035091900,53035092300,241.0
60798,53035091900,53035080700,132.0
60799,53035091900,53035081000,246.0
60800,53035091900,53033008101,139.0
60801,53035091900,53033009300,135.0
60802,53035091900,53035080400,255.0
60803,53035091900,53035092500,129.0
60804,53035091900,53033026200,123.0
60805,53035091900,53045960401,428.0
60806,53035091900,53035081200,127.0
60807,53035091900,53035080300,877.0
60808,53035091900,53035091500,1861.0
60809,53035091900,53035080500,2127.0
60810,53035091900,53035092101,155.0
60811,53035091900,53035091800,4824.0
60812,53035091900,53035091900,4310.0
60813,53035092101,53071920400,24.0
60814,53035092101,53035091001,29.0
60815,53035092101,53033010502,70.0
60816,53035092101,53035090300,223.0
60817,53035092101,53033032401,30.0
60818,53035092101,53033011601,32.0
60819,53035092101,53033003100,41.0
60820,53035092101,53033031709,69.0
60821,53035092101,53015001602,25.0
60822,53035092101,53035091205,74.0
60823,53035092101,53033029206,150.0
60824,53035092101,53033030801,41.0
60825,53035092101,53035092704,96.0
60826,53035092101,53035090902,151.0
60827,53035092101,53063004500,40.0
60828,53035092101,53033030006,45.0
60829,53035092101,53035091701,40.0
60830,53035092101,53033030313,27.0
60831,53035092101,53025011102,87.0
60832,53035092101,53035081400,382.0
60833,53035092101,53033010602,27.0
60834,53035092101,53063000400,33.0
60835,53035092101,53063010401,79.0
60836,53035092101,53033028402,669.0
60837,53035092101,53035092200,1566.0
60838,53035092101,53053061400,108.0
60839,53035092101,53033009200,41.0
60840,53035092101,53033005902,51.0
60841,53035092101,53033007203,90.0
60842,53035092101,53033030314,45.0
60843,53035092101,53035092600,125.0
60844,53035092101,53045960500,54.0
60845,53035092101,53035080200,174.0
60846,53035092101,53031950604,31.0
60847,53035092101,53053061601,44.0
60848,53035092101,53033031603,35.0
60849,53035092101,53033008200,44.0
60850,53035092101,53035080102,198.0
60851,53035092101,53053070100,40.0
60852,53035092101,53033029702,54.0
60853,53035092101,53033031912,48.0
60854,53035092101,53033030404,48.0
60855,53035092101,53053940002,273.0
60856,53035092101,53035090400,735.0
60857,53035092101,53033029505,52.0
60858,53035092101,53053060200,639.0
60859,53035092101,53033027500,56.0
60860,53035092101,53053071504,49.0
60861,53035092101,53033031101,47.0
60862,53035092101,53031950502,56.0
60863,53035092101,53033009701,63.0
60864,53035092101,53033028403,53.0
60865,53035092101,53053063100,56.0
60866,53035092101,53053073405,63.0
60867,53035092101,53063011701,57.0
60868,53035092101,53027000202,131.0
60869,53035092101,53063003500,55.0
60870,53035092101,53035091600,274.0
60871,53035092101,53067011500,71.0
60872,53035092101,53053062000,57.0
60873,53035092101,53053073406,60.0
60874,53035092101,53033028801,68.0
60875,53035092101,53033007303,54.0
60876,53035092101,53053061602,115.0
60877,53035092101,53035092901,69.0
60878,53035092101,53033010800,47.0
60879,53035092101,53063011800,52.0
60880,53035092101,53033030304,61.0
60881,53035092101,53053940007,63.0
60882,53035092101,53061052401,60.0
60883,53035092101,53033007502,59.0
60884,53035092101,53033031206,59.0
60885,53035092101,53033007405,68.0
60886,53035092101,53033003601,68.0
60887,53035092101,53053062501,59.0
60888,53035092101,53035081100,1045.0
60889,53035092101,53035092500,2430.0
60890,53035092101,53053061501,202.0
60891,53035092101,53033005306,47.0
60892,53035092101,53035081200,208.0
60893,53035092101,53053061300,138.0
60894,53035092101,53035091204,1741.0
60895,53035092101,53053072603,77.0
60896,53035092101,53035091500,253.0
60897,53035092101,53063013003,53.0
60898,53035092101,53007960502,69.0
60899,53035092101,53025011002,222.0
60900,53035092101,53035080600,404.0
60901,53035092101,53033008500,147.0
60902,53035092101,53033031704,67.0
60903,53035092101,53035092300,8205.0
60904,53035092101,53035080700,363.0
60905,53035092101,53061041704,85.0
60906,53035092101,53033021804,60.0
60907,53035092101,53035081000,769.0
60908,53035092101,53053063200,63.0
60909,53035092101,53057952100,80.0
60910,53035092101,53053070703,84.0
60911,53035092101,53035091800,522.0
60912,53035092101,53033008101,471.0
60913,53035092101,53053071304,157.0
60914,53035092101,53033027901,87.0
60915,53035092101,53035091900,428.0
60916,53035092101,53053073404,164.0
60917,53035092101,53033026200,234.0
60918,53035092101,53045960401,930.0
60919,53035092101,53035080300,474.0
60920,53035092101,53033030310,330.0
60921,53035092101,53031950202,82.0
60922,53035092101,53033001202,81.0
60923,53035092101,53045961300,153.0
60924,53035092101,53035092400,926.0
60925,53035092101,53035080500,1415.0
60926,53035092101,53035092101,7539.0
60927,53035092200,53035090300,40.0
60928,53035092200,53035092701,133.0
60929,53035092200,53033031709,50.0
60930,53035092200,53035091205,44.0
60931,53035092200,53035092704,45.0
60932,53035092200,53035091100,53.0
60933,53035092200,53033008402,45.0
60934,53035092200,53035081400,166.0
60935,53035092200,53061053400,52.0
60936,53035092200,53035092600,181.0
60937,53035092200,53031950604,62.0
60938,53035092200,53033031603,101.0
60939,53035092200,53033008200,123.0
60940,53035092200,53063000700,64.0
60941,53035092200,53035090400,269.0
60942,53035092200,53033009701,61.0
60943,53035092200,53033004301,92.0
60944,53035092200,53035091600,66.0
60945,53035092200,53053071206,218.0
60946,53035092200,53035080400,69.0
60947,53035092200,53035092500,2395.0
60948,53035092200,53033008002,156.0
60949,53035092200,53035081200,148.0
60950,53035092200,53035091500,138.0
60951,53035092200,53007960502,86.0
60952,53035092200,53033032319,87.0
60953,53035092200,53035091800,279.0
60954,53035092200,53035091900,64.0
60955,53035092200,53053940012,72.0
60956,53035092200,53033008700,86.0
60957,53035092200,53035092400,1198.0
60958,53035092200,53053073407,89.0
60959,53035092200,53035092101,2839.0
60960,53035092200,53035080500,1701.0
60961,53035092200,53033028300,99.0
60962,53035092200,53035080300,225.0
60963,53035092200,53045960401,787.0
60964,53035092200,53033026200,276.0
60965,53035092200,53053073404,91.0
60966,53035092200,53053061800,85.0
60967,53035092200,53053071304,100.0
60968,53035092200,53033009300,172.0
60969,53035092200,53033008101,88.0
60970,53035092200,53063002501,81.0
60971,53035092200,53035081000,438.0
60972,53035092200,53033021804,78.0
60973,53035092200,53035080700,469.0
60974,53035092200,53035092300,10437.0
60975,53035092200,53035080101,102.0
60976,53035092200,53035080600,734.0
60977,53035092200,53035091204,930.0
60978,53035092200,53035081100,821.0
60979,53035092200,53033007405,91.0
60980,53035092200,53067010520,184.0
60981,53035092200,53033030304,205.0
60982,53035092200,53053061602,204.0
60983,53035092200,53067011500,101.0
60984,53035092200,53053063501,100.0
60985,53035092200,53053060200,514.0
60986,53035092200,53033029505,231.0
60987,53035092200,53045960900,127.0
60988,53035092200,53053061900,125.0
60989,53035092200,53053071207,441.0
60990,53035092200,53053940002,597.0
60991,53035092200,53033029702,115.0
60992,53035092200,53035080102,375.0
60993,53035092200,53033030313,102.0
60994,53035092200,53053061601,206.0
60995,53035092200,53053071601,117.0
60996,53035092200,53033028000,123.0
60997,53035092200,53035080200,391.0
60998,53035092200,53053063401,153.0
60999,53035092200,53067011200,129.0
61000,53035092200,53033009200,125.0
61001,53035092200,53053061400,581.0
61002,53035092200,53033027300,126.0
61003,53035092200,53033028402,727.0
61004,53035092200,53033029003,120.0
61005,53035092200,53035092200,9275.0
61006,53035092300,53053073121,27.0
61007,53035092300,53033008004,106.0
61008,53035092300,53061052203,31.0
61009,53035092300,53035090300,25.0
61010,53035092300,53035092701,105.0
61011,53035092300,53033003100,36.0
61012,53035092300,53033002500,37.0
61013,53035092300,53035091205,116.0
61014,53035092300,53035092704,111.0
61015,53035092300,53035090902,39.0
61016,53035092300,53035091100,124.0
61017,53035092300,53035091701,130.0
61018,53035092300,53033009600,68.0
61019,53035092300,53033010102,39.0
61020,53035092300,53061052211,39.0
61021,53035092300,53033006600,53.0
61022,53035092300,53035081400,185.0
61023,53035092300,53009001702,37.0
61024,53035092300,53033007203,57.0
61025,53035092300,53035092600,127.0
61026,53035092300,53045960500,84.0
61027,53035092300,53045960800,98.0
61028,53035092300,53035090400,411.0
61029,53035092300,53033030006,47.0
61030,53035092300,53027001000,53.0
61031,53035092300,53053072602,43.0
61032,53035092300,53027001602,118.0
61033,53035092300,53033009100,98.0
61034,53035092300,53033030700,42.0
61035,53035092300,53035091600,52.0
61036,53035092300,53033009500,49.0
61037,53035092300,53033030403,59.0
61038,53035092300,53033010001,44.0
61039,53035092300,53033028402,500.0
61040,53035092300,53035092200,2676.0
61041,53035092300,53033030314,61.0
61042,53035092300,53053063302,64.0
61043,53035092300,53025010700,51.0
61044,53035092300,53067011200,62.0
61045,53035092300,53035080200,410.0
61046,53035092300,53053061601,58.0
61047,53035092300,53067012226,64.0
61048,53035092300,53035092500,3898.0
61049,53035092300,53033008002,55.0
61050,53035092300,53035080102,550.0
61051,53035092300,53053071211,86.0
61052,53035092300,53061041808,72.0
61053,53035092300,53035081200,172.0
61054,53035092300,53027001200,78.0
61055,53035092300,53053940002,73.0
61056,53035092300,53035091500,64.0
61057,53035092300,53045960900,68.0
61058,53035092300,53053060200,734.0
61059,53035092300,53033027500,59.0
61060,53035092300,53053071504,114.0
61061,53035092300,53045940000,150.0
61062,53035092300,53033028403,65.0
61063,53035092300,53035091800,703.0
61064,53035092300,53035091900,358.0
61065,53035092300,53053061602,75.0
61066,53035092300,53053940012,65.0
61067,53035092300,53035092400,2332.0
61068,53035092300,53053073407,79.0
61069,53035092300,53035092101,1461.0
61070,53035092300,53053940007,135.0
61071,53035092300,53035080500,1180.0
61072,53035092300,53045961300,77.0
61073,53035092300,53035080300,236.0
61074,53035092300,53035081100,1100.0
61075,53035092300,53045960401,280.0
61076,53035092300,53033029806,84.0
61077,53035092300,53033026200,771.0
61078,53035092300,53053061501,72.0
61079,53035092300,53033008300,82.0
61080,53035092300,53035091204,1071.0
61081,53035092300,53053071304,165.0
61082,53035092300,53053071304,165.0
61083,53035092300,53033008101,348.0
61084,53035092300,53033008600,105.0
61085,53035092300,53035080600,377.0
61086,53035092300,53053062400,76.0
