STATE,geoid,LOCATION,AREA_SQMI,svi
NY,36047073400,New York,6.20972228858084e-12,0.2978
NY,36047075600,New York,7.130824015207066e-12,0.4219
NY,36047073600,New York,7.315218222270264e-12,0.7216
NY,36047074000,New York,6.673318048785344e-12,0.6355
NY,36047074400,New York,6.988664733741311e-12,0.4256
NY,36047074600,New York,8.301700531075923e-12,0.5746
NY,36047074800,New York,7.25465580696088e-12,0.7477
NY,36047075800,New York,8.433785832236196e-12,0.722
NY,36047076000,New York,7.461430609497072e-12,0.7003
NY,36047076200,New York,7.727391759814896e-12,0.9353
NY,36047076600,New York,3.3938470047592245e-12,0.8526
NY,36047077000,New York,6.710883263729633e-12,0.703
NY,36047095800,New York,9.633569611785433e-12,0.6421
NY,36047096000,New York,1.7424378818151096e-11,-999.0
NY,36047096200,New York,7.361984633974451e-12,0.5826
NY,36047096400,New York,7.2582359377509056e-12,0.4008
NY,36047096800,New York,6.12549259287106e-12,0.5537
NY,36047097000,New York,6.7189763477485315e-12,0.6737
NY,36047097400,New York,1.0373346063121824e-11,0.823
NY,36047098400,New York,4.637662821647898e-12,0.4421
NY,36047098600,New York,6.411248806618425e-12,0.4094
NY,36047099000,New York,6.7293528390110375e-12,0.6049
NY,36047099400,New York,7.1501791154141125e-12,0.3917
NY,36047099800,New York,2.0125225242805736e-11,0.4459
NY,36047100400,New York,5.427035040126097e-12,0.437
NY,36047100800,New York,6.119586969731624e-12,0.5695
NY,36047101000,New York,7.042247969301198e-12,0.5978
NY,36047101200,New York,6.607618932472244e-12,0.5693
NY,36047101400,New York,6.369149981998372e-12,0.5214
NY,36047101600,New York,4.62089363958621e-12,0.6882
NY,36085027706,New York,1.8016115268421485e-11,0.3514
NY,36085018100,New York,2.147976762289379e-10,0.5374
NY,36047026200,New York,6.486374217174163e-12,0.7349
NY,36047026300,New York,4.919672687696289e-12,0.6874
NY,36047026400,New York,7.784315356833888e-12,0.792
NY,36047026600,New York,6.816061116490686e-12,0.8228
NY,36047026700,New York,6.562722991915898e-12,0.6085
NY,36047027000,New York,5.5051674130520766e-12,0.6773
NY,36047027200,New York,5.4290763613983445e-12,0.7581
NY,36047027400,New York,6.71180971547909e-12,0.8169
NY,36047027500,New York,6.666127671244743e-12,0.5999
NY,36047027600,New York,6.137911949799393e-12,0.8523
NY,36047027700,New York,6.667648140918323e-12,0.8794
NY,36047027800,New York,6.592629294528315e-12,0.795
NY,36047028100,New York,6.66128633826954e-12,0.916
NY,36047028400,New York,6.7479500209810664e-12,0.8053
NY,36047028502,New York,4.930720610327047e-12,0.888
NY,36047028600,New York,9.645093212076737e-12,0.8656
NY,36047028700,New York,6.121523078218792e-12,0.7988
NY,36047028800,New York,6.277516394353978e-12,0.8587
NY,36047029000,New York,6.355571546874346e-12,0.8857
NY,36047029100,New York,6.772360740780583e-12,0.6167
NY,36047029200,New York,1.2209760882146213e-11,0.8734
NY,36047029300,New York,6.764511287126841e-12,0.7806
NY,36047029700,New York,8.454296921826291e-12,0.6684
NY,36047029800,New York,9.07136243550657e-12,0.7203
NY,36047029900,New York,5.848842787823177e-12,0.8235
NY,36047030000,New York,8.01210221632228e-12,0.7467
NY,36047037000,New York,1.3809401931556555e-11,0.652
NY,36047037100,New York,7.787263245599895e-12,0.6168
NY,36047037300,New York,7.025242492803652e-12,0.8471
NY,36047036001,New York,3.893364343689261e-12,0.8349
NY,36047037500,New York,6.532056068361995e-12,0.7931
NY,36047037700,New York,7.822933471923922e-12,0.749
NY,36047037900,New York,7.55756614647873e-12,0.8032
NY,36047036200,New York,7.0266397959430655e-12,0.8766
NY,36047036400,New York,5.8827757482108815e-12,0.9047
NY,36047036501,New York,5.195831950144998e-12,0.7703
NY,36047036502,New York,5.019340092726164e-12,0.8102
NY,36047036600,New York,9.615828610972403e-12,0.8994
NY,36047036900,New York,9.324832220888352e-12,0.8939
NY,36047038200,New York,9.58771266334746e-12,0.9783
NY,36047038600,New York,1.0317157797361393e-11,0.665
NY,36047038700,New York,7.74442464954845e-12,0.8504
NY,36047038800,New York,8.12989749634717e-12,0.6366
NY,36047038900,New York,6.702695005566053e-12,0.579
NY,36047039000,New York,7.140703207082424e-12,0.684
NY,36047039100,New York,6.836221239378974e-12,0.76
NY,36047039300,New York,7.799538586485922e-12,0.8313
NY,36047077200,New York,1.661710343602425e-11,0.6908
NY,36047077400,New York,6.072726928298779e-12,0.598
NY,36047077600,New York,7.66638185228754e-12,0.7068
NY,36047078200,New York,6.917549378559878e-12,0.7994
NY,36047058400,New York,7.731269575265632e-12,0.7281
NY,36047007700,New York,1.6015015784194196e-11,0.4444
NY,36047046201,New York,5.273146559035935e-12,0.8511
NY,36047036700,New York,7.52459245652274e-12,0.8399
NY,36047003000,New York,4.528954838284472e-12,0.4406
NY,36047030400,New York,3.401810995571338e-11,0.8804
NY,36047030600,New York,7.954959313366108e-12,0.9038
NY,36047030700,New York,1.0978440484287252e-11,0.9139
NY,36047030100,New York,7.996180142035084e-12,0.7629
NY,36047030800,New York,2.7992627240358323e-11,0.5912
NY,36047031100,New York,6.2790685243856255e-12,0.6961
NY,36047031500,New York,7.410299893837873e-12,0.4754
NY,36047031701,New York,5.7466170709589e-12,0.5047
NY,36047030200,New York,8.675068114912767e-12,0.779
NY,36047031900,New York,6.223198213632769e-12,0.6589
NY,36047032300,New York,7.1154361130536266e-12,0.6556
NY,36047032700,New York,7.28084780834081e-12,0.7104
NY,36047032800,New York,9.561183015766962e-12,0.9479
NY,36047033000,New York,2.017139300333073e-11,0.9426
NY,36047033100,New York,5.85777487150035e-12,0.8091
NY,36047033500,New York,7.42953047614052e-12,0.679
NY,36047033600,New York,7.284591974564404e-11,0.6686
NY,36047033900,New York,7.4322551979743e-12,0.8348
NY,36047034100,New York,5.747783098998359e-12,0.8216
NY,36047034200,New York,9.442733292850644e-12,0.9928
NY,36047034300,New York,6.668305286524024e-12,0.9528
NY,36047034500,New York,6.727391440843671e-12,0.7034
NY,36083040400,New York,4.236742921866856e-11,0.9388
NY,36083040500,New York,3.5359642397287146e-11,0.8882
NY,36083040600,New York,3.1898505729011875e-11,0.5039
NY,36083040800,New York,1.517536980343138e-11,0.529
NY,36047040300,New York,8.648514529022652e-12,0.8201
NY,36047040500,New York,5.716710961387458e-12,0.6091
NY,36047041100,New York,5.547881684260538e-12,0.7998
NY,36047041200,New York,6.791578581728353e-12,0.6792
NY,36047039500,New York,6.570051787023807e-12,0.7465
NY,36047041300,New York,6.670320159817582e-12,0.7266
NY,36047039600,New York,6.70795159123845e-12,0.5404
NY,36047039700,New York,6.547248216805886e-12,0.7326
NY,36047039800,New York,8.33427421935549e-12,0.7751
NY,36047039900,New York,6.221129286073491e-12,0.8002
NY,36047040000,New York,7.886798603754713e-12,0.7437
NY,36047040200,New York,8.112856112366994e-12,0.7277
NY,36047041401,New York,5.550763549582126e-12,0.6876
NY,36047041500,New York,6.69222372626643e-12,0.6039
NY,36047041600,New York,6.678009381135819e-12,0.5568
NY,36047041800,New York,6.750467985191132e-12,0.8604
NY,36047041900,New York,6.2943877003888965e-12,0.8709
NY,36047042100,New York,6.30911884305252e-12,0.8338
NY,36047042300,New York,7.496618594416572e-12,0.8116
NY,36047042500,New York,6.905197782522634e-12,0.7967
NY,36047042600,New York,6.984180738164243e-12,0.8357
NY,36047042700,New York,6.0998280068279e-12,0.7186
NY,36047042800,New York,6.766240251868487e-12,0.8045
NY,36047042900,New York,6.9171061334653135e-12,0.8677
NY,36047043000,New York,6.5747075979884734e-12,0.8547
NY,36047043100,New York,6.9198833651437174e-12,0.7117
NY,36029009104,New York,1.3014843977109065e-10,0.1316
NY,36039080202,New York,5.39480189882632e-09,0.424
NY,36039080502,New York,4.0684495452372055e-09,0.429
NY,36039080402,New York,1.6771344190798114e-08,0.2546
NY,36039081102,New York,2.80509686135626e-09,0.4238
NY,36039081101,New York,3.269218564118223e-09,0.3533
NY,36039080201,New York,4.273244947996531e-09,0.0953
NY,36039080501,New York,2.490798359756162e-09,0.3717
NY,36047039200,New York,7.1719162719151736e-12,0.7011
NY,36047041402,New York,6.34252033401741e-12,0.854
NY,36047021200,New York,7.842533746902625e-12,0.8452
NY,36047019400,New York,7.331999759597516e-12,0.945
NY,36047117602,New York,5.914611595554531e-12,0.7737
NY,36047041700,New York,5.805948786137e-12,0.9641
NY,36047089800,New York,6.346646413037602e-12,0.6395
NY,36047072800,New York,8.714393182770898e-12,0.6665
NY,36047036002,New York,3.5328327208533904e-12,0.7775
NY,36047098800,New York,6.6564718393833946e-12,0.7268
NY,36047059600,New York,7.109067167505474e-12,0.6769
NY,36047058200,New York,6.6354717516068016e-12,0.621
NY,36047068600,New York,6.081166731905259e-12,0.4575
NY,36047025400,New York,7.210751569392351e-12,0.8557
NY,36047032100,New York,6.58297462096066e-12,0.795
NY,36047081600,New York,7.38515847601142e-12,0.7973
NY,36047019500,New York,5.636446919318673e-12,0.3978
NY,36047044800,New York,9.225873313028328e-12,0.5853
NY,36047007400,New York,5.807448406305523e-12,0.9494
NY,36047004600,New York,3.35845259039784e-11,0.2885
NY,36083040900,New York,4.513266954180762e-11,0.8083
NY,36083041000,New York,1.1979014261259016e-10,0.6319
NY,36083041200,New York,1.14131341931883e-10,0.0764
NY,36083041300,New York,1.266463008078686e-10,0.4988
NY,36047043200,New York,6.114191966495237e-12,0.8283
NY,36047043300,New York,6.921175841593576e-12,0.9371
NY,36047043400,New York,5.737822825688841e-12,0.8737
NY,36047043500,New York,6.917430652188483e-12,0.7617
NY,36047043900,New York,8.227727828060935e-12,0.864
NY,36047044000,New York,8.280609516277763e-12,0.8146
NY,36047044100,New York,5.842726159942388e-12,0.8188
NY,36047044200,New York,7.511795491850493e-12,0.6001
NY,36047044300,New York,6.902226148485024e-12,0.6535
NY,36047044400,New York,7.171647351873777e-12,0.8602
NY,36047044500,New York,6.983422433822504e-12,0.8163
NY,36047044600,New York,5.8239394018771596e-12,0.9506
NY,36047045000,New York,9.05525097820607e-12,0.1506
NY,36047045200,New York,7.655830263777667e-12,0.3987
NY,36047045300,New York,1.3146456882471905e-11,0.8907
NY,36047045400,New York,5.436643767562068e-12,0.7205
NY,36047079400,New York,9.133400918766961e-12,0.8903
NY,36047080400,New York,7.801685506661394e-12,0.7294
NY,36047080600,New York,6.837962173295281e-12,0.6573
NY,36047048200,New York,8.083152513305984e-12,0.8633
NY,36047007800,New York,5.677402302874814e-12,0.8325
NY,36047028501,New York,3.4235388277075616e-12,0.8943
NY,36047026100,New York,8.20286228009897e-12,0.7627
NY,36047067800,New York,6.830737818767479e-12,0.61
NY,36047075400,New York,7.127589445699755e-12,0.2873
NY,36047018100,New York,6.966618309540775e-12,0.3813
NY,36047080200,New York,7.61599863012048e-12,0.637
NY,36047083800,New York,6.861947408685408e-12,0.4431
NY,36047055100,New York,9.529191955402015e-12,0.6629
NY,36047019300,New York,1.1095101203597247e-11,0.841
NY,36047086800,New York,7.177194672364719e-12,0.7536
NY,36047099600,New York,7.796060579681372e-12,0.7796
NY,36047042000,New York,6.928836298324478e-12,0.723
NY,36047020200,New York,5.540358679837448e-12,0.5611
NY,36047065400,New York,6.225553049718641e-12,0.2919
NY,36047040400,New York,6.312290864039008e-12,0.6296
NY,36047004100,New York,6.66361144451775e-12,0.3297
NY,36047032900,New York,6.431405647637254e-12,0.7756
NY,36047013900,New York,6.2226991767957676e-12,0.2204
NY,36047002300,New York,7.495993881382477e-12,0.9831
NY,36047016000,New York,1.0627109479050443e-11,0.5372
NY,36047036300,New York,1.0680383446903264e-11,0.9635
NY,36047092800,New York,6.463290722993099e-12,0.5379
NY,36047012801,New York,4.725119557862894e-12,0.9196
NY,36047046800,New York,1.2159703723111065e-11,0.4678
NY,36047047000,New York,7.471474473877068e-12,0.5326
NY,36047045800,New York,7.37183467514513e-12,0.2333
NY,36047046202,New York,7.102732585046341e-12,0.5807
NY,36047046400,New York,6.7399046205533935e-12,0.5147
NY,36047047400,New York,7.2276582037519944e-12,0.8692
NY,36047047600,New York,8.514290994995876e-12,0.6123
NY,36047047700,New York,8.962849626715676e-12,0.2381
NY,36047047800,New York,9.091990900106501e-12,0.7037
NY,36047048000,New York,6.294310479997716e-12,0.958
NY,36047048100,New York,6.225847259453255e-12,0.8026
NY,36047081400,New York,6.9960626411123445e-12,0.7682
NY,36047082000,New York,6.109031520200886e-12,0.8838
NY,36047082200,New York,6.9829100764730344e-12,0.8806
NY,36047082600,New York,8.183733435665475e-12,0.753
NY,36047082800,New York,6.439933096416958e-12,0.7366
NY,36047083000,New York,8.293970575983523e-12,0.8621
NY,36047083200,New York,5.982557632465184e-12,0.7714
NY,36047083400,New York,5.178842303845914e-12,0.6621
NY,36107020600,New York,1.0223405983272302e-08,0.4178
NY,36047057400,New York,6.539904363714463e-12,0.5916
NY,36047102400,New York,5.88221223232681e-12,0.5497
NY,36047048400,New York,8.597747135344628e-12,0.7528
NY,36047024100,New York,7.413018631084523e-12,0.8199
NY,36047026500,New York,6.564873387008758e-12,0.6056
NY,36047029500,New York,6.769286596644357e-12,0.5786
NY,36047015100,New York,6.139449214914644e-12,0.2793
NY,36047021700,New York,4.921631769243185e-12,0.6956
NY,36047055800,New York,7.050483524949868e-12,0.6754
NY,36047007600,New York,5.686339019765393e-12,0.934
NY,36047012200,New York,7.466527155897406e-12,0.9038
NY,36047010200,New York,6.2661093968633185e-12,0.8703
NY,36047040900,New York,7.087684838755606e-12,0.8916
NY,36047116800,New York,5.9203869092730996e-12,0.9101
NY,36047096600,New York,7.448321288295563e-12,0.6716
NY,36047005202,New York,2.3555545952109475e-11,0.3221
NY,36047042200,New York,9.337117214317524e-12,0.8194
NY,36047073800,New York,7.420387966902263e-12,0.9053
NY,36047054600,New York,7.423066163422915e-12,0.9302
NY,36047017600,New York,8.914805217400935e-12,0.711
NY,36047028200,New York,9.965787216653815e-12,0.78
NY,36047031300,New York,7.168083244307521e-12,0.6868
NY,36047081000,New York,6.677082350230816e-12,0.8118
NY,36047085800,New York,5.694069554006166e-12,0.7155
NY,36047013500,New York,6.245135564009075e-12,0.1052
NY,36047032500,New York,6.9250930394363075e-12,0.7756
NY,36091060902,New York,1.2039752526728041e-10,0.5144
NY,36047049400,New York,7.51099973561059e-12,0.7241
NY,36047048800,New York,5.891328679697355e-12,0.8043
NY,36047049000,New York,7.883274650789991e-12,0.8475
NY,36047049200,New York,6.849240791878424e-12,0.8087
NY,36047049600,New York,8.343105723460905e-12,0.8481
NY,36047049700,New York,6.774578896774453e-12,0.4687
NY,36047049800,New York,8.399945150231235e-12,0.6809
NY,36047049900,New York,5.83118093794501e-12,0.329
NY,36047050100,New York,7.1058638722648025e-12,0.4083
NY,36047051300,New York,1.0619842267202924e-11,0.6661
NY,36047040700,New York,2.076344721555556e-11,-999.0
NY,36047014300,New York,8.930861269066112e-12,0.5642
NY,36047018400,New York,6.127587775366993e-12,0.5923
NY,36047029600,New York,8.795856457638055e-12,0.8178
NY,36047028300,New York,5.013539682376798e-12,0.9751
NY,36047076400,New York,6.6409260215099624e-12,0.8599
NY,36047015500,New York,6.153579389807337e-12,0.0491
NY,36047021300,New York,7.572441691287325e-12,0.5338
NY,36047038100,New York,9.851017624958234e-12,0.719
NY,36063022803,New York,9.718628326400264e-11,0.0171
NY,36047114202,New York,4.901245969750601e-12,0.8125
NY,36047005601,New York,1.5653055197850395e-11,0.5096
NY,36047003600,New York,5.149373647845147e-12,0.7549
NY,36047008000,New York,5.71873683858084e-12,0.7606
NY,36047093800,New York,5.389596659704627e-12,0.614
NY,36047064800,New York,6.225936449013064e-12,0.3799
NY,36047025902,New York,2.4521656554150288e-12,0.9199
NY,36047034000,New York,5.325491179380388e-12,0.9557
NY,36047086600,New York,6.43505894477208e-12,0.7271
NY,36047110600,New York,7.032513758711516e-12,0.9306
NY,36047117601,New York,6.266338934510851e-12,0.8424
NY,36047059402,New York,1.3245792818924594e-11,0.5098
NY,36047043600,New York,5.650262421092972e-12,0.833
NY,36047057200,New York,1.000732136711243e-11,0.9424
NY,36063023100,New York,4.95657040949736e-11,0.3292
NY,36031961002,New York,3.2429386594809837e-09,0.5773
NY,36065023901,New York,2.577889397154611e-10,0.0222
NY,36065023902,New York,3.401060267916972e-09,0.1527
NY,36065024200,New York,8.072447071838225e-09,0.5125
NY,36047050202,New York,5.580239541516384e-12,0.3628
NY,36047050500,New York,6.970213498304422e-12,0.8962
NY,36047050600,New York,6.7699172942701445e-12,0.8363
NY,36047050700,New York,7.1760570228130305e-12,0.8441
NY,36047051100,New York,6.541991631134126e-12,0.8205
NY,36047051200,New York,5.754594131328139e-12,0.7804
NY,36065023000,New York,4.7727826063255595e-09,0.1557
NY,36063023200,New York,1.0555399140691165e-10,0.5798
NY,36021001000,New York,5.228504817220886e-09,0.4653
NY,36021000700,New York,4.957424014609737e-09,0.3626
NY,36047075000,New York,7.126623225452826e-12,0.5347
NY,36047018800,New York,7.199340131723713e-12,0.5773
NY,36047025800,New York,6.993832322893579e-12,0.9374
NY,36047049500,New York,5.312191123782153e-12,0.4474
NY,36047088800,New York,8.27356141732001e-12,0.8405
NY,36047011800,New York,9.010333415922172e-12,0.8812
NY,36047053200,New York,7.162903492940069e-12,0.8254
NY,36047022900,New York,7.0677235584076525e-12,0.3189
NY,36047040100,New York,6.563828981082254e-12,0.9154
NY,36047112000,New York,7.113785720046841e-12,0.8673
NY,36047058600,New York,6.712717248218295e-12,0.818
NY,36047005800,New York,7.943363125895703e-12,0.5549
NY,36047014000,New York,6.061920898563019e-12,0.6872
NY,36047014800,New York,5.4836038093937316e-12,0.5493
NY,36047064200,New York,9.658081297252836e-12,0.6644
NY,36047030900,New York,6.245314522301663e-12,0.8462
NY,36047082400,New York,8.812003243280044e-12,0.6125
NY,36047021500,New York,6.2635539807790216e-12,0.6149
NY,36047038500,New York,7.175094277487262e-12,0.4792
NY,36047094402,New York,4.39183920723069e-12,0.8855
NY,36047024300,New York,6.348555301336818e-12,0.7517
NY,36047003800,New York,1.8423543805462982e-11,0.5088
NY,36047033300,New York,7.661835501253783e-12,0.8823
NY,36047003500,New York,5.471485998125629e-12,0.5579
NY,36063023700,New York,3.936097437375135e-11,0.7247
NY,36047051400,New York,7.443305630249737e-12,0.8699
NY,36047052600,New York,6.959713647465385e-12,0.7956
NY,36047051500,New York,7.691969410981271e-12,0.0833
NY,36047051700,New York,7.71050346529617e-12,0.1578
NY,36047051800,New York,8.274997523703387e-12,0.6207
NY,36047051900,New York,1.1313368332154451e-11,0.0633
NY,36047052000,New York,7.832556292070234e-12,0.6897
NY,36047052300,New York,5.964514506861144e-12,0.8072
NY,36047052700,New York,7.817491750334683e-12,0.8891
NY,36047052900,New York,7.196299964566629e-12,0.791
NY,36047053000,New York,7.119619142129032e-12,0.8078
NY,36047053300,New York,7.946424335605304e-12,0.7401
NY,36047053400,New York,7.124662020340756e-12,0.9272
NY,36047053500,New York,5.36355832692025e-12,0.611
NY,36063024401,New York,1.368017154581007e-10,0.2706
NY,36063023800,New York,6.294302449070356e-11,0.4216
NY,36063940001,New York,1.0053173543325123e-09,0.653
NY,36063024501,New York,3.9755902530328605e-10,0.1377
NY,36063024502,New York,3.782837400418152e-09,0.1677
NY,36047067000,New York,8.556808161132609e-12,0.432
NY,36047025500,New York,5.703012641574786e-12,0.9399
NY,36047029400,New York,1.0353096750659781e-11,0.942
NY,36047027900,New York,6.6603253303971304e-12,0.656
NY,36047062600,New York,1.3068166014669426e-11,0.6303
NY,36047005100,New York,7.39104537320744e-12,0.1173
NY,36047111800,New York,6.674274809553373e-12,0.7823
NY,36047021600,New York,6.9117445280425544e-12,0.81
NY,36047020500,New York,6.5681668370699905e-12,0.1852
NY,36047015700,New York,6.8851015595328804e-12,0.0768
NY,36047003300,New York,6.769711888008475e-12,0.2261
NY,36047040800,New York,6.282246723001589e-12,0.5273
NY,36047050900,New York,5.833317433373696e-12,0.59
NY,36047026900,New York,5.5089002471849855e-12,0.687
NY,36047045600,New York,6.314275235254864e-12,0.8241
NY,36047100600,New York,6.251655861537945e-12,0.4408
NY,36047040600,New York,6.040578917468859e-12,0.6581
NY,36047084800,New York,5.652246985368816e-12,0.6891
NY,36065024301,New York,4.391544321829354e-10,0.0392
NY,36047056000,New York,7.589745238512219e-12,0.8359
NY,36047023200,New York,9.30415703793297e-12,0.6408
NY,36047091600,New York,8.865929916580107e-12,0.9433
NY,36047048900,New York,3.767717679505649e-12,0.9585
NY,36047013300,New York,6.1065388456870166e-12,0.1327
NY,36047054500,New York,6.9022778861428175e-12,0.9475
NY,36047006200,New York,6.6683952482875994e-12,0.6703
NY,36065023300,New York,7.424555629108361e-11,0.4368
NY,36065023501,New York,1.299121001731606e-10,0.0224
NY,36005014701,New York,5.707567872972626e-12,0.9724
NY,36005017901,New York,3.162616887634147e-12,0.9875
NY,36005018301,New York,2.797664010792647e-12,0.9188
NY,36005022102,New York,3.2274490119148087e-12,0.9951
NY,36005023703,New York,4.148116180751039e-12,0.9977
NY,36005026702,New York,6.861713816971989e-12,0.9665
NY,36005033201,New York,4.702406142455536e-12,0.9612
NY,36005040303,New York,3.6107596874994475e-12,0.9926
NY,36005021700,New York,6.658932660477092e-12,0.9838
NY,36005023702,New York,1.9749671356387063e-12,0.9814
NY,36005040302,New York,2.5857055958439786e-12,0.9778
NY,36005007600,New York,8.953715032554634e-12,0.9386
NY,36005009000,New York,9.011255852218913e-11,0.9458
NY,36005015900,New York,4.269834064045381e-12,0.9186
NY,36005005001,New York,4.034534238805741e-12,0.9964
NY,36063022804,New York,1.6133993810467235e-10,0.0643
NY,36063023901,New York,1.4515226464898647e-10,0.4267
NY,36047053700,New York,6.88886161385467e-12,0.776
NY,36047054700,New York,6.998475971652985e-12,0.7906
NY,36047054800,New York,7.116444418434775e-12,0.8017
NY,36047053900,New York,4.170885580955826e-12,0.892
NY,36047054300,New York,5.480026419927727e-11,-999.0
NY,36047054400,New York,7.806682052644798e-12,0.7787
NY,36047054900,New York,8.04162569880047e-12,0.5828
NY,36047055000,New York,7.387410029809162e-12,0.8344
NY,36047055300,New York,6.43045873249071e-12,0.3162
NY,36047055400,New York,6.955451660534824e-12,0.7446
NY,36047055500,New York,1.0767713927780934e-11,0.1284
NY,36047055600,New York,7.93663182363437e-12,0.7182
NY,36047055700,New York,1.1625264230463531e-11,0.0631
NY,36047056200,New York,7.017180296958494e-12,0.1991
NY,36047056400,New York,7.527176830261727e-12,0.3974
NY,36063023902,New York,1.4752682225802063e-10,0.4322
NY,36063024101,New York,5.79490338263356e-09,0.216
NY,36063024301,New York,1.1134631465348492e-10,0.3881
NY,36055014003,New York,1.0849332299825951e-10,0.4894
NY,36055000200,New York,6.380211534036772e-11,0.9312
NY,36063940100,New York,8.843856349404442e-11,-999.0
NY,36115082002,New York,1.0092390044508267e-08,0.1753
NY,36115082001,New York,9.065594178195151e-09,0.7865
NY,36047008200,New York,5.742614930678271e-12,0.8488
NY,36047028900,New York,6.81766884522206e-12,0.8081
NY,36047026800,New York,7.352868958810772e-12,0.9378
NY,36047078400,New York,6.8810949790606096e-12,0.7387
NY,36047057100,New York,7.2376707938790455e-12,0.3864
NY,36047086200,New York,5.761302267463829e-12,0.5817
NY,36047111000,New York,5.138645610714839e-12,0.9061
NY,36047004300,New York,6.802556426846616e-12,0.3272
NY,36047030300,New York,1.0428396872372232e-11,0.9308
NY,36047031702,New York,5.748282521925572e-12,0.4259
NY,36063023001,New York,4.5541147311012054e-11,0.474
NY,36055003300,New York,1.5861116299193007e-11,0.3204
NY,36055013902,New York,5.803501941934555e-11,0.706
NY,36055007100,New York,3.068679371427324e-11,0.6216
NY,36055012100,New York,9.405350279450967e-11,0.3664
NY,36055015301,New York,4.1199468931200934e-11,0.5043
NY,36055004800,New York,1.9161957895876767e-11,0.8762
NY,36047036100,New York,5.8016669149653804e-12,0.9705
NY,36047038300,New York,7.178695257787899e-12,0.4571
NY,36047039400,New York,7.89095557093528e-12,0.8148
NY,36047042400,New York,6.615677074254968e-12,0.8367
NY,36047043800,New York,6.4121235207030414e-12,0.6944
NY,36047044700,New York,6.698458115261566e-12,0.9106
NY,36047047200,New York,7.1012704167820575e-12,0.6429
NY,36047049100,New York,8.769909824090348e-12,0.8861
NY,36047050300,New York,5.1559373818389504e-12,0.1668
NY,36047055200,New York,6.888450801334149e-12,0.7503
NY,36055000700,New York,2.4559412310436118e-11,0.9373
NY,36055001300,New York,1.7137934956725528e-11,0.9857
NY,36063024303,New York,4.396123481510804e-09,0.0278
NY,36055001800,New York,1.9880393118997172e-10,0.6028
NY,36055001900,New York,8.133748960317706e-11,0.8093
NY,36055001000,New York,5.898602783469954e-11,0.2875
NY,36055002000,New York,6.325482907592977e-11,0.7144
NY,36055002200,New York,2.4545558584559937e-11,0.8589
NY,36055002300,New York,5.186117643132852e-11,0.9293
NY,36055002400,New York,4.097880990074065e-11,0.9338
NY,36055002700,New York,1.6973393728406198e-11,0.849
NY,36055002900,New York,3.4432404351544964e-11,0.4252
NY,36055003200,New York,2.962609931919757e-11,0.7811
NY,36055003400,New York,2.9895309517844106e-11,0.5313
NY,36055003500,New York,2.8301211541818542e-11,0.332
NY,36047056500,New York,9.793967772590726e-12,0.223
NY,36047057500,New York,7.466396074271211e-12,0.5242
NY,36047057600,New York,6.515185341460683e-12,0.7403
NY,36047056600,New York,7.046494705182945e-12,0.6745
NY,36047056800,New York,4.839937219275486e-12,0.3117
NY,36047056900,New York,5.265792860337602e-12,0.3539
NY,36047057000,New York,1.0777699297689538e-11,0.5415
NY,36047057300,New York,7.002394134747121e-12,0.3482
NY,36047057800,New York,7.075004476877122e-12,0.7587
NY,36063024302,New York,5.594500877386961e-09,0.2791
NY,36055006100,New York,5.941878794479749e-11,0.0411
NY,36055014102,New York,2.155928349580768e-10,0.4666
NY,36055002100,New York,4.496022885960827e-11,0.853
NY,36055013401,New York,2.0935655097547137e-10,0.406
NY,36055009500,New York,4.108267597198332e-11,0.7773
NY,36047058000,New York,6.51665445957385e-12,0.7509
NY,36047058800,New York,6.555599603066453e-12,0.6707
NY,36047059000,New York,6.505170048636519e-12,0.7612
NY,36047083600,New York,8.557124378665807e-12,0.5984
NY,36047084000,New York,6.989986553926729e-12,0.625
NY,36047085000,New York,5.944451488628629e-12,0.5902
NY,36047085200,New York,1.626636953753731e-11,0.0067
NY,36047085400,New York,5.292310731816708e-12,0.5973
NY,36055007500,New York,3.8245776468993476e-11,0.8909
NY,36055004702,New York,3.5844003109164014e-11,0.7342
NY,36055012201,New York,3.9721716306352716e-10,0.0542
NY,36055005400,New York,3.626882399687601e-11,0.6631
NY,36055010902,New York,1.2069171336955392e-10,0.7551
NY,36055011604,New York,2.504289139699688e-10,0.0837
NY,36055003000,New York,1.8739190877754046e-11,0.3716
NY,36055007801,New York,4.0565670335999676e-11,0.2324
NY,36055011000,New York,2.671872612396332e-10,0.1063
NY,36055013203,New York,3.185123350439704e-10,0.4263
NY,36047090000,New York,1.0123023974292631e-11,0.9485
NY,36047092000,New York,9.750121257268408e-12,0.7859
NY,36047090200,New York,7.835636420772515e-12,0.9568
NY,36047090600,New York,8.052764548443258e-12,0.9462
NY,36047090800,New York,1.2190328754582779e-11,0.8412
NY,36047091000,New York,8.71982158382822e-12,0.9589
NY,36047091800,New York,8.619212862142706e-12,0.8821
NY,36047092200,New York,6.6351831403525455e-12,0.7454
NY,36047093000,New York,7.984459822787266e-12,0.5758
NY,36047093400,New York,7.307300814652397e-12,0.3963
NY,36047093600,New York,6.787794975186177e-12,0.5969
NY,36065025700,New York,3.4146527785943968e-09,0.2848
NY,36065025800,New York,2.6295876574605213e-09,0.3016
NY,36087011405,New York,1.1853643312503105e-10,0.1858
NY,36087011505,New York,1.77901735904083e-11,0.6823
NY,36087011506,New York,4.355611468928401e-11,0.6965
